year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2013,9,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",111.00,15.00,6.65,0.58,5.96,0.00,1.81,0.00,0.00,1009.00,471.00,110.00,293.00,0.00,135.00
2013,9,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",139.00,21.00,8.86,0.16,6.76,0.00,5.22,1.00,1.00,1469.00,487.00,13.00,346.00,0.00,623.00
2013,9,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",52.00,12.00,6.48,1.28,0.52,0.00,3.73,0.00,0.00,519.00,186.00,104.00,17.00,0.00,212.00
2013,9,B6,JetBlue Airways,STX,"Christiansted, VI: Henry E. Rohlsen",33.00,12.00,8.85,1.00,1.15,0.00,1.01,0.00,0.00,489.00,352.00,65.00,27.00,0.00,45.00
2013,9,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",141.00,26.00,5.60,0.00,18.22,0.00,2.18,1.00,0.00,1154.00,399.00,0.00,686.00,0.00,69.00
2013,9,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",83.00,18.00,7.30,0.24,4.22,0.00,6.23,0.00,0.00,931.00,348.00,33.00,176.00,0.00,374.00
2013,9,B6,JetBlue Airways,ROC,"Rochester, NY: Greater Rochester International",117.00,17.00,9.18,0.00,4.04,0.00,3.78,1.00,0.00,1429.00,740.00,0.00,391.00,0.00,298.00
2013,9,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",30.00,4.00,2.00,0.93,1.01,0.00,0.06,0.00,0.00,604.00,183.00,208.00,200.00,0.00,13.00
2013,9,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",302.00,61.00,18.46,0.80,24.41,0.00,17.33,0.00,2.00,3170.00,1115.00,32.00,1109.00,0.00,914.00
2013,9,B6,JetBlue Airways,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",63.00,24.00,5.37,1.00,14.65,0.00,2.98,0.00,0.00,930.00,234.00,39.00,456.00,0.00,201.00
2013,9,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",49.00,11.00,2.83,0.00,4.24,0.00,3.94,0.00,0.00,487.00,63.00,0.00,290.00,0.00,134.00
2013,9,B6,JetBlue Airways,ANC,"Anchorage, AK: Ted Stevens Anchorage International",33.00,8.00,0.93,0.00,1.82,0.00,5.25,0.00,0.00,593.00,80.00,0.00,72.00,0.00,441.00
2013,9,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",49.00,6.00,1.70,0.24,3.30,0.00,0.76,1.00,1.00,200.00,81.00,8.00,86.00,0.00,25.00
2013,9,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",94.00,9.00,7.54,0.00,1.38,0.00,0.08,0.00,0.00,973.00,857.00,0.00,91.00,0.00,25.00
2013,9,B6,JetBlue Airways,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",23.00,2.00,0.26,0.00,0.26,0.00,1.49,0.00,1.00,69.00,12.00,0.00,12.00,0.00,45.00
2013,9,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",105.00,10.00,3.45,0.00,2.27,0.00,4.28,1.00,1.00,586.00,138.00,0.00,95.00,0.00,353.00
2013,9,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",30.00,6.00,1.90,0.72,2.00,0.00,1.38,0.00,0.00,417.00,98.00,70.00,107.00,0.00,142.00
2013,9,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",17454.00,1767.00,446.72,38.49,745.57,0.00,536.22,16.00,18.00,100751.00,45229.00,2130.00,22569.00,0.00,30823.00
2013,9,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",934.00,104.00,43.74,0.81,38.66,0.00,20.79,1.00,0.00,4849.00,2484.00,13.00,1102.00,0.00,1250.00
2013,9,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",84.00,9.00,5.31,0.00,3.51,0.00,0.18,0.00,0.00,435.00,366.00,0.00,56.00,0.00,13.00
2013,9,DL,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",30.00,6.00,2.21,0.00,2.15,0.00,1.64,0.00,0.00,202.00,125.00,0.00,43.00,0.00,34.00
2013,9,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",254.00,34.00,17.12,0.00,7.18,0.00,9.71,0.00,0.00,1318.00,819.00,0.00,215.00,0.00,284.00
2013,9,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4672.00,329.00,131.67,3.94,103.91,0.00,89.48,3.00,6.00,25179.00,14277.00,430.00,4274.00,0.00,6198.00
2013,9,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",206.00,17.00,7.31,0.96,4.26,0.00,4.46,0.00,0.00,687.00,301.00,51.00,109.00,0.00,226.00
2013,9,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",405.00,59.00,21.98,0.00,27.78,0.00,9.24,0.00,1.00,2573.00,1459.00,0.00,820.00,0.00,294.00
2013,9,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",453.00,51.00,27.34,0.00,12.03,0.00,11.63,0.00,0.00,2385.00,1559.00,0.00,409.00,0.00,417.00
2013,9,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1739.00,179.00,58.77,3.23,87.47,0.00,29.53,0.00,0.00,7318.00,3046.00,112.00,2379.00,0.00,1781.00
2013,9,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",473.00,44.00,21.87,0.00,11.19,0.00,10.94,0.00,1.00,1940.00,1233.00,0.00,405.00,0.00,302.00
2013,9,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",220.00,27.00,17.67,0.00,2.87,0.00,6.46,0.00,1.00,1161.00,910.00,0.00,83.00,0.00,168.00
2013,9,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",361.00,38.00,22.64,1.00,8.49,0.00,5.87,0.00,0.00,1426.00,875.00,63.00,323.00,0.00,165.00
2013,9,DL,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",178.00,21.00,14.26,0.00,2.12,0.00,4.62,0.00,0.00,797.00,660.00,0.00,42.00,0.00,95.00
2013,9,DL,Delta Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",31.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,71.00,0.00,0.00,71.00,0.00,0.00
2013,9,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,9,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",1770.00,236.00,55.18,8.22,148.48,0.00,24.12,2.00,4.00,10992.00,3479.00,594.00,5711.00,0.00,1208.00
2013,9,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",4138.00,307.00,106.92,10.82,92.95,0.00,96.31,7.00,0.00,23169.00,9911.00,812.00,3363.00,0.00,9083.00
2013,9,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",163.00,21.00,6.42,0.00,10.79,0.00,3.79,0.00,0.00,734.00,353.00,0.00,277.00,0.00,104.00
2013,9,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1230.00,114.00,44.80,3.00,41.57,0.00,24.62,0.00,2.00,6241.00,2454.00,69.00,1766.00,0.00,1952.00
2013,9,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",721.00,104.00,30.04,1.00,65.63,0.00,7.33,0.00,0.00,4796.00,1712.00,78.00,2563.00,0.00,443.00
2013,9,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",318.00,31.00,17.11,1.69,7.52,0.00,4.69,0.00,0.00,1226.00,745.00,40.00,205.00,0.00,236.00
2013,9,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",520.00,50.00,24.19,0.88,17.49,0.00,7.45,0.00,0.00,2126.00,1340.00,14.00,550.00,0.00,222.00
2013,9,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",2735.00,195.00,70.03,3.26,65.68,0.00,56.03,0.00,0.00,10397.00,4288.00,203.00,2188.00,0.00,3718.00
2013,9,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",340.00,32.00,18.87,0.00,6.61,0.00,6.52,0.00,1.00,1289.00,912.00,0.00,148.00,0.00,229.00
2013,9,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",142.00,8.00,1.89,0.00,3.36,0.00,2.75,0.00,0.00,233.00,38.00,0.00,136.00,0.00,59.00
2013,9,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",145.00,10.00,5.07,0.00,1.72,0.00,3.21,0.00,2.00,368.00,179.00,0.00,39.00,0.00,150.00
2013,9,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",117.00,10.00,3.91,0.00,3.95,0.00,2.14,0.00,0.00,457.00,268.00,0.00,105.00,0.00,84.00
2013,9,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",420.00,32.00,16.47,0.00,7.38,0.00,8.14,0.00,1.00,1707.00,1112.00,0.00,230.00,0.00,365.00
2013,9,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",466.00,38.00,25.03,1.00,8.08,0.00,3.89,0.00,2.00,1490.00,1038.00,62.00,254.00,0.00,136.00
2013,9,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",436.00,23.00,16.92,0.00,3.88,0.00,2.19,0.00,2.00,1102.00,905.00,0.00,123.00,0.00,74.00
2013,9,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",897.00,87.00,36.84,1.07,39.54,0.00,9.55,0.00,2.00,4495.00,2393.00,77.00,1571.00,0.00,454.00
2013,9,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",542.00,34.00,7.39,0.00,14.67,0.00,11.93,1.00,0.00,1010.00,262.00,0.00,331.00,0.00,417.00
2013,9,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1093.00,103.00,34.62,1.96,50.24,0.00,16.18,0.00,1.00,4216.00,1747.00,125.00,1616.00,0.00,728.00
2013,9,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",66.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,99.00,99.00,0.00,0.00,0.00,0.00
2013,9,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1689.00,230.00,48.10,8.58,140.52,0.00,32.80,7.00,8.00,16252.00,2929.00,574.00,10590.00,0.00,2159.00
2013,9,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",648.00,58.00,31.25,0.00,16.82,0.00,9.93,2.00,1.00,3291.00,1471.00,0.00,1501.00,0.00,319.00
2013,9,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",694.00,57.00,25.89,0.76,20.78,0.00,9.57,2.00,0.00,2780.00,1574.00,62.00,658.00,0.00,486.00
2013,9,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",589.00,67.00,26.22,0.00,30.39,0.00,10.39,0.00,1.00,4824.00,1644.00,0.00,2305.00,0.00,875.00
2013,9,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",776.00,67.00,29.00,0.00,26.56,0.00,11.44,0.00,1.00,3974.00,1534.00,0.00,1940.00,0.00,500.00
2013,9,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",422.00,60.00,15.26,5.99,33.89,0.00,4.86,1.00,2.00,5761.00,642.00,997.00,3834.00,0.00,288.00
2013,9,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",54.00,4.00,0.91,0.00,2.00,0.00,1.08,0.00,0.00,187.00,63.00,0.00,83.00,0.00,41.00
2013,9,DL,Delta Air Lines Inc.,CAK,"Akron, OH: Akron-Canton Regional",78.00,6.00,3.32,0.00,1.63,0.00,1.05,1.00,0.00,250.00,135.00,0.00,49.00,0.00,66.00
2013,9,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",179.00,15.00,7.10,2.00,3.16,0.00,2.74,0.00,0.00,1023.00,753.00,49.00,108.00,0.00,113.00
2013,9,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",764.00,74.00,40.25,0.63,15.57,0.00,17.55,0.00,2.00,3174.00,1815.00,45.00,477.00,0.00,837.00
2013,9,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",662.00,56.00,18.49,0.77,23.00,0.00,13.75,1.00,0.00,2818.00,953.00,29.00,723.00,0.00,1113.00
2013,9,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",116.00,12.00,5.71,0.00,3.70,0.00,2.59,0.00,1.00,331.00,162.00,0.00,94.00,0.00,75.00
2013,9,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",114.00,8.00,2.24,0.00,2.84,0.00,2.92,0.00,0.00,244.00,61.00,0.00,78.00,0.00,105.00
2013,9,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",224.00,16.00,11.07,0.00,3.00,0.00,1.93,0.00,0.00,662.00,513.00,0.00,93.00,0.00,56.00
2013,9,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",245.00,23.00,12.10,0.00,6.10,0.00,4.79,0.00,0.00,1059.00,670.00,0.00,188.00,0.00,201.00
2013,9,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",60.00,7.00,5.17,0.00,0.69,0.00,1.14,0.00,0.00,381.00,310.00,0.00,22.00,0.00,49.00
2013,9,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",210.00,27.00,7.32,0.44,16.50,0.00,2.74,0.00,1.00,866.00,332.00,8.00,475.00,0.00,51.00
2013,9,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",601.00,40.00,20.47,0.00,13.10,0.00,6.43,2.00,0.00,1986.00,904.00,0.00,604.00,0.00,478.00
2013,9,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",198.00,24.00,9.18,0.00,12.25,0.00,2.57,0.00,0.00,1029.00,477.00,0.00,453.00,0.00,99.00
2013,9,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",265.00,19.00,12.46,0.00,4.28,0.00,2.26,0.00,1.00,519.00,343.00,0.00,107.00,0.00,69.00
2013,9,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",201.00,13.00,7.93,0.00,3.14,0.00,1.93,0.00,0.00,442.00,281.00,0.00,91.00,0.00,70.00
2013,9,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",90.00,13.00,4.08,0.11,4.61,0.00,4.21,0.00,0.00,420.00,174.00,3.00,140.00,0.00,103.00
2013,9,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",575.00,67.00,30.93,2.16,28.93,0.00,4.98,0.00,0.00,3358.00,1572.00,92.00,1442.00,0.00,252.00
2013,9,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",141.00,18.00,8.75,0.24,6.94,0.00,2.08,0.00,0.00,597.00,357.00,6.00,177.00,0.00,57.00
2013,9,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",451.00,59.00,24.78,0.00,24.11,0.00,10.10,0.00,0.00,2142.00,899.00,0.00,774.00,0.00,469.00
2013,9,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",199.00,13.00,7.87,1.00,2.85,0.00,1.28,0.00,1.00,442.00,320.00,17.00,70.00,0.00,35.00
2013,9,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",321.00,38.00,20.41,0.00,11.10,0.00,6.50,0.00,0.00,2434.00,1495.00,0.00,512.00,0.00,427.00
2013,9,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",113.00,8.00,3.27,0.00,4.04,0.00,0.69,0.00,1.00,180.00,98.00,0.00,71.00,0.00,11.00
2013,9,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",589.00,76.00,25.03,0.86,44.09,0.00,6.03,0.00,1.00,3758.00,1222.00,41.00,2098.00,0.00,397.00
2013,9,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",92.00,7.00,2.84,0.20,2.08,0.00,1.88,0.00,1.00,176.00,95.00,8.00,34.00,0.00,39.00
2013,9,DL,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",141.00,15.00,7.77,0.00,3.62,0.00,3.62,0.00,1.00,725.00,343.00,0.00,82.00,0.00,300.00
2013,9,DL,Delta Air Lines Inc.,FNT,"Flint, MI: Bishop International",59.00,4.00,2.77,0.00,1.11,0.00,0.13,0.00,0.00,121.00,89.00,0.00,24.00,0.00,8.00
2013,9,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",86.00,11.00,3.80,0.00,4.21,0.00,2.99,0.00,0.00,504.00,304.00,0.00,115.00,0.00,85.00
2013,9,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",194.00,26.00,11.31,0.00,11.30,0.00,3.39,0.00,0.00,889.00,513.00,0.00,282.00,0.00,94.00
2013,9,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",198.00,17.00,12.01,0.00,3.12,0.00,1.88,0.00,0.00,660.00,532.00,0.00,82.00,0.00,46.00
2013,9,DL,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",421.00,43.00,28.54,0.00,6.18,0.00,8.28,0.00,1.00,1752.00,1057.00,0.00,224.00,0.00,471.00
2013,9,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",348.00,31.00,15.51,0.00,5.69,0.00,9.80,0.00,1.00,2022.00,1442.00,0.00,231.00,0.00,349.00
2013,9,DL,Delta Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",30.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,76.00,76.00,0.00,0.00,0.00,0.00
2013,9,DL,Delta Air Lines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",59.00,3.00,1.65,0.00,0.35,0.00,1.00,0.00,0.00,63.00,33.00,0.00,8.00,0.00,22.00
2013,9,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",201.00,15.00,8.61,0.00,1.00,0.00,5.39,0.00,0.00,745.00,297.00,0.00,28.00,0.00,420.00
2013,9,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,9,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",226.00,20.00,12.50,1.00,3.01,0.00,3.49,0.00,0.00,1028.00,788.00,47.00,65.00,0.00,128.00
2013,9,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",239.00,16.00,8.48,0.00,4.86,0.00,2.66,0.00,1.00,621.00,410.00,0.00,96.00,0.00,115.00
2013,9,DL,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",128.00,11.00,7.02,1.00,1.59,0.00,1.39,0.00,0.00,504.00,337.00,17.00,42.00,0.00,108.00
2013,9,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",279.00,20.00,8.55,0.00,7.58,0.00,3.87,0.00,0.00,676.00,267.00,0.00,285.00,0.00,124.00
2013,9,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",421.00,37.00,20.39,0.00,9.68,0.00,6.93,0.00,0.00,1654.00,972.00,0.00,292.00,0.00,390.00
2013,9,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",284.00,24.00,14.06,0.00,5.77,0.00,4.17,0.00,0.00,1045.00,742.00,0.00,190.00,0.00,113.00
2013,9,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",560.00,35.00,19.91,0.00,8.42,1.00,5.67,0.00,1.00,2102.00,1333.00,0.00,351.00,25.00,393.00
2013,9,DL,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",194.00,17.00,12.03,0.00,1.19,0.00,3.77,0.00,0.00,890.00,766.00,0.00,53.00,0.00,71.00
2013,9,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",223.00,17.00,8.87,0.00,6.48,0.00,1.65,0.00,1.00,614.00,350.00,0.00,205.00,0.00,59.00
2013,9,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",54.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,34.00,0.00,0.00,34.00,0.00,0.00
2013,9,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",54.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,195.00,195.00,0.00,0.00,0.00,0.00
2013,9,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",60.00,3.00,2.09,0.00,0.00,0.00,0.91,0.00,0.00,154.00,134.00,0.00,0.00,0.00,20.00
2013,9,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",82.00,15.00,9.03,0.00,3.77,0.00,2.20,0.00,0.00,653.00,523.00,0.00,83.00,0.00,47.00
2013,9,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",55.00,2.00,0.68,0.00,0.00,0.00,1.32,0.00,0.00,96.00,52.00,0.00,0.00,0.00,44.00
2013,9,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",62.00,6.00,5.26,0.00,0.00,0.00,0.74,0.00,0.00,270.00,244.00,0.00,0.00,0.00,26.00
2013,9,DL,Delta Air Lines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",30.00,6.00,2.24,0.00,1.46,0.00,2.30,0.00,0.00,163.00,51.00,0.00,36.00,0.00,76.00
2013,9,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",59.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,112.00,112.00,0.00,0.00,0.00,0.00
2013,9,DL,Delta Air Lines Inc.,MLI,"Moline, IL: Quad City International",30.00,3.00,1.60,0.00,0.75,0.00,0.65,0.00,0.00,133.00,105.00,0.00,15.00,0.00,13.00
2013,9,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",190.00,20.00,9.69,0.99,6.85,0.00,2.47,1.00,1.00,780.00,338.00,67.00,286.00,0.00,89.00
2013,9,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",122.00,8.00,4.00,0.31,3.69,0.00,0.00,0.00,0.00,260.00,153.00,11.00,96.00,0.00,0.00
2013,9,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",83.00,8.00,3.36,0.00,2.35,0.00,2.29,1.00,0.00,234.00,74.00,0.00,49.00,0.00,111.00
2013,9,DL,Delta Air Lines Inc.,MOT,"Minot, ND: Minot International",28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,9,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",128.00,13.00,7.11,0.00,2.58,0.00,3.30,0.00,1.00,492.00,339.00,0.00,52.00,0.00,101.00
2013,9,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",30.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00
2013,9,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",29.00,6.00,5.55,0.00,0.45,0.00,0.00,0.00,0.00,197.00,189.00,0.00,8.00,0.00,0.00
2013,9,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",131.00,16.00,6.69,0.00,3.98,1.00,4.33,0.00,0.00,881.00,197.00,0.00,280.00,84.00,320.00
2013,9,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",30.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,224.00,124.00,0.00,0.00,0.00,100.00
2013,9,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",59.00,9.00,2.05,0.00,3.04,0.00,3.91,0.00,0.00,443.00,57.00,0.00,74.00,0.00,312.00
2013,9,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",63.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,118.00,103.00,0.00,15.00,0.00,0.00
2013,9,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",55.00,4.00,2.09,0.00,1.34,0.00,0.57,0.00,0.00,231.00,128.00,0.00,76.00,0.00,27.00
2013,9,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",134.00,19.00,8.44,0.00,3.71,0.00,6.84,0.00,0.00,729.00,345.00,0.00,137.00,0.00,247.00
2013,9,DL,Delta Air Lines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",23.00,1.00,0.60,0.00,0.40,0.00,0.00,1.00,0.00,15.00,9.00,0.00,6.00,0.00,0.00
2013,9,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",130.00,10.00,7.37,0.00,1.68,0.00,0.94,0.00,0.00,389.00,340.00,0.00,32.00,0.00,17.00
2013,9,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",30.00,5.00,2.00,0.00,1.00,0.00,2.00,0.00,0.00,165.00,97.00,0.00,26.00,0.00,42.00
2013,9,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",25.00,5.00,2.59,0.00,1.58,0.00,0.83,0.00,0.00,199.00,141.00,0.00,39.00,0.00,19.00
2013,9,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",111.00,7.00,3.04,0.00,2.24,0.00,1.72,0.00,0.00,374.00,105.00,0.00,57.00,0.00,212.00
2013,9,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",59.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,21.00,0.00,0.00
2013,9,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",30.00,1.00,0.93,0.00,0.08,0.00,0.00,0.00,0.00,40.00,37.00,0.00,3.00,0.00,0.00
